Cerner;Kansas City;MO;United States;True;>10000;61;28;0;False;None;None;None;u;established;http://www.cerner.com;['Information Technology']
Amcor;Zürich;ZH;Switzerland;True;>10000;7;24;0;False;None;None;None;u;None;https://www.amcor.com/;['Packaging Services']
Flatiron Health;New York;NY;United States;True;1000-5000;36;32;0;False;None;{'__typename': 'FundingRound', 'id': 'c74b02ad-bcd4-44cc-9bef-d7f9123ead56', 'fundingType': 'series_d'};None;u;other;https://flatiron.com;['Education', 'Health Care', 'Information Technology', 'Internet']
Air Liquide;Paris;Île-de-France;France;True;>10000;11;28;0;False;None;None;None;u;established;https://www.airliquide.com/;['Chemicals']
The Cheesecake Factory;Calabasas;CA;United States;True;>10000;8;15;0;False;None;{'__typename': 'FundingRound', 'id': 'b8751fbf-3130-453f-99c6-7291dea9c518', 'fundingType': 'post_ipo_equity'};None;u;None;https://www.thecheesecakefactory.com/;['Restaurants']
Truera;Redwood City;CA;United States;True;50-200;2;62;0;False;None;{'__typename': 'FundingRound', 'id': '97314154-f202-4c80-b77f-7ecdfa397403', 'fundingType': 'series_b'};None;u;None;https://truera.com/;['Analytics', 'Software']
Julius Berger Nigeria;Abuja;Federal Capital Territory;Nigeria;True;5000-10000;1;13;0;False;None;None;None;u;None;https://www.julius-berger.com/;['Construction']
United Nations Office at Geneva;Geneva;None;Switzerland;True;1000-5000;2;16;0;False;None;None;None;u;None;https://unog.ch/;['Government']
Suncor Energy;Calgary;AB;Canada;True;>10000;19;21;0;False;None;{'__typename': 'FundingRound', 'id': '227be480-982b-4317-8f4a-8ee83a6a11b9', 'fundingType': 'post_ipo_equity'};None;u;None;https://www.suncor.com/;['Energy']
UEFA;Nyon;VD;Switzerland;True;500-1000;3;24;0;False;None;None;None;u;None;http://uefa.com;['Sports']
Orlando Magic;Orlando;FL;United States;True;500-1000;4;27;0;False;None;None;None;u;None;http://orlandomagic.com;['Sports']
General Dynamics;Falls Church;VA;United States;True;>10000;61;35;0;False;None;None;None;u;established;https://www.gd.com/;['Military']
Rice University;Houston;TX;United States;True;500-1000;12;80;0;False;None;None;None;u;other;https://www.rice.edu/;['Higher Education']
L&T Finance Holdings;Mumbai;None;India;True;>10000;1;19;0;False;None;None;None;u;None;https://www.ltfs.com/;['Finance']
Triller;Los Angeles;CA;United States;True;200-500;6;59;0;False;None;{'__typename': 'FundingRound', 'id': '6d1e04f6-3f42-41cd-a41e-9a6232f9e19b', 'fundingType': 'series_c'};None;u;startup;https://www.triller.co/;['Software']
Thomas Jefferson University;Philadelphia;PA;United States;True;>10000;1;40;0;False;None;None;None;u;None;http://jefferson.edu;['Higher Education']
PT SMI;Jakarta;Jakarta;Indonesia;True;200-500;0;7;0;False;None;None;None;u;None;https://ptsmi.co.id/;['Finance']
Atlantis Foundries;Cape Town;WC;South Africa;True;500-1000;2;18;0;False;None;None;None;u;None;https://www.atlantisfoundries.com/;['Automotive']
FIGS;Los Angeles;CA;United States;True;50-200;2;37;0;False;None;{'__typename': 'FundingRound', 'id': '442e23c3-70f6-4ffe-8702-60c953493a8c', 'fundingType': 'series_b'};None;u;established;http://wearfigs.com;['Apparel & Fashion']
Slalom;Seattle;WA;United States;True;>10000;43;38;0;False;None;{'__typename': 'FundingRound', 'id': '9172802a-f68b-4076-b151-0256bf1ec220', 'fundingType': 'venture'};None;u;established;http://slalom.com;['Consulting']
Bombas;New York;NY;United States;True;50-200;6;169;0;False;None;{'__typename': 'FundingRound', 'id': '21989aa3-c62b-4b3f-8fe7-d8adcd396681', 'fundingType': 'secondary_market'};None;u;None;https://bombas.com/;['Apparel & Fashion']
Rite Aid;Camp Hill;PA;United States;True;>10000;38;26;0;False;None;{'__typename': 'FundingRound', 'id': '93882e3a-cd5d-4d1b-92e8-fcb66c94b1e5', 'fundingType': 'post_ipo_equity'};None;u;None;http://riteaid.com;['Retail']
Vancouver Coastal Health;Vancouver;BC;Canada;True;>10000;1;26;0;False;None;None;None;u;other;http://vch.ca;['Hospital']
Multiverse;London;England;United Kingdom;True;500-1000;83;91;0;False;None;{'__typename': 'FundingRound', 'id': '23078e64-f64f-4863-b42f-2c12b223dfa6', 'fundingType': 'series_d'};None;u;startup;http://multiverse.io;['Higher Education']
Z Capital Group;New York;NY;United States;True;>10000;1;45;0;False;None;None;None;u;None;https://www.zcg.net/home;['Venture Capital']
Safran;Paris;Île-de-France;France;True;>10000;26;37;0;False;None;None;None;u;None;https://www.safran-group.com/;['Aviation & Aerospace']
First Republic;San Francisco;CA;United States;True;5000-10000;14;36;0;False;None;None;None;u;other;https://www.firstrepublic.com/;['Banking']
Analog Devices;Norwood;MA;United States;True;>10000;26;27;0;False;None;None;None;u;established;https://analog.com/en/index.html;['Semiconductor']
Trade Republic;Berlin;BE;Germany;True;200-500;8;10;0;False;None;{'__typename': 'FundingRound', 'id': 'dcf447a5-9f96-4e42-8481-a4157d019c59', 'fundingType': 'series_c'};None;u;startup;https://traderepublic.com;['Finance']
PZ Cussons;Wythenshawe;England;United Kingdom;True;>10000;0;21;0;False;None;None;None;u;None;http://pzcussons.com;['Consumer Goods']
First National Realty Partners;Red Bank;NJ;United States;True;50-200;2;56;0;False;None;None;None;u;None;https://fnrpusa.com/;['Real Estate']
Bunge;White Plains;NY;United States;True;>10000;18;27;0;False;None;{'__typename': 'FundingRound', 'id': '7a2cf59e-a0fd-4fbe-b847-f95b6c721f66', 'fundingType': 'post_ipo_debt'};None;u;None;https://www.bunge.com/;['Food & Beverage']
AIMCo;Edmonton;AB;Canada;True;200-500;1;23;0;False;None;None;None;u;None;https://www.aimco.ca/;['Investment Management']
Citizens Bank;Providence;RI;United States;True;>10000;45;28;0;False;None;None;None;u;None;http://www.citizensbank.com/HomePage.aspx;['Banking']
Rothy's;San Francisco;CA;United States;True;1000-5000;8;24;0;False;None;{'__typename': 'FundingRound', 'id': '2090c2be-647c-4be2-a706-4dd2c3a32c1a', 'fundingType': 'corporate_round'};None;u;None;https://rothys.com/;['Consumer', 'Consumer Goods']
Cox Enterprises;Atlanta;GA;United States;True;>10000;48;53;0;False;None;None;None;u;None;http://coxenterprises.com;['Telecommunications']
Harvard Business School;Boston;MA;United States;True;1000-5000;19;30;0;False;None;None;None;u;None;https://www.hbs.edu/;['Higher Education']
DTE Energy;Detroit;MI;United States;True;>10000;28;30;0;False;None;None;None;u;established;https://www.newlook.dteenergy.com/wps/wcm/connect/dte-web/home;['Utilities']
Global Payments;Atlanta;GA;United States;True;>10000;29;23;0;False;None;None;None;u;established;https://www.globalpaymentsinc.com/;['Finance']
IFF;New York;NY;United States;True;>10000;9;27;0;False;None;None;None;u;None;http://www.iff.com/;['Chemicals']
Barnes & Noble;New York;NY;United States;True;>10000;17;8;0;False;None;None;None;u;None;https://www.barnesandnoble.com/;['Retail']
Valero Energy;San Antonio;TX;United States;True;>10000;22;25;0;False;None;None;None;u;None;https://www.valero.com/en-us;['Energy']
Jumia Group;Ikeja;LA;Nigeria;True;1000-5000;30;37;0;False;None;None;None;u;established;http://jumia.com;['Internet']
Naspers;Cape Town;WC;South Africa;True;1000-5000;35;32;0;False;None;None;None;u;other;http://naspers.com;['Venture Capital']
Booking Holdings;Norwalk;CT;United States;True;>10000;35;17;0;False;None;None;None;u;None;https://bookingholdings.com;['Internet']
Bitso;Ciudad de México;CDMX;Mexico;True;200-500;6;52;0;False;None;{'__typename': 'FundingRound', 'id': '38e64048-1da6-4271-9b5e-fc062466acdc', 'fundingType': 'series_c'};None;u;startup;https://bitso.com;['Finance']
CSIRT.global;Den Haag;ZH;Nederland;True;10-50;12;19;0;False;None;None;None;b;other;https://csirt.global/;['Cyber Security', 'Internet']
Planet Fitness;Newington;NH;United States;True;500-1000;17;20;0;False;None;{'__typename': 'FundingRound', 'id': '343f5449-a8a1-46e5-9f4e-fd5ec59d2cd2', 'fundingType': 'post_ipo_debt'};None;u;None;http://planetfitness.com;['Health & Wellness']
The Football Association (The FA);London;None;United Kingdom;True;500-1000;0;13;0;False;None;None;None;u;None;https://www.thefa.com/;['Sports']
Tata Communications;Mumbai;MH;India;True;>10000;56;19;0;False;None;None;None;u;None;http://tatacommunications.com;['Telecommunications']
Equifax;Atlanta;GA;United States;True;>10000;77;65;0;False;None;None;None;u;established;https://www.equifax.com/personal/;['Information Technology']
Intermountain Healthcare;Salt Lake City;UT;United States;True;>10000;15;29;0;False;None;None;None;u;None;https://intermountainhealthcare.org/;['Hospital']
The Metals Company;Vancouver;BC;Canada;True;10-50;0;32;0;False;None;{'__typename': 'FundingRound', 'id': 'f18a93ec-e40f-4325-9b05-ef50736d5df9', 'fundingType': 'post_ipo_equity'};None;u;None;http://metals.co;['Mining']
BAT;;England;United Kingdom;True;>10000;26;25;0;False;None;None;None;u;None;https://www.bat.com/;['Tobacco']
Lindsay Goldberg;New York;NY;United States;True;50-200;1;40;0;False;None;None;None;u;None;https://www.lindsaygoldbergllc.com/;['Venture Capital']
VEON;Amsterdam;NH;Netherlands;True;>10000;12;26;0;False;None;{'__typename': 'FundingRound', 'id': '6f1641be-a55c-43d8-8d5b-b0b6876a9542', 'fundingType': 'private_equity'};None;u;None;http://veon.com;['Telecommunications']
Viatris;Pittsburgh;PA;United States;True;>10000;23;36;0;False;None;None;None;u;None;https://www.viatris.com/;['Pharmaceutical']
Frontier Communications;Norwalk;CT;United States;True;>10000;27;25;0;False;None;None;None;u;None;https://frontier.com/;['Telecommunications']
Wise;London;England;United Kingdom;True;1000-5000;59;38;0;False;None;{'__typename': 'FundingRound', 'id': '4095f108-b0e4-49ce-bf8b-f3ebd79af31b', 'fundingType': 'secondary_market'};None;u;startup;https://wise.com;['Finance']
Sony Music Entertainment;New York;NY;United States;True;>10000;65;21;0;False;None;None;None;u;None;https://www.sonymusic.com/;['Music']
Sony Pictures Entertainment;Culver City;CA;United States;True;5000-10000;131;39;0;False;None;None;None;u;None;https://www.sonypictures.com;['Media & Entertainment']
Topgolf;Dallas;TX;United States;True;>10000;14;17;0;False;None;{'__typename': 'FundingRound', 'id': '4ffe37ef-cde5-40fa-97bb-892d7475bbda', 'fundingType': 'series_c'};None;u;established;https://topgolf.com/;['Media & Entertainment']
Goop;Santa Monica;CA;United States;True;200-500;4;20;0;False;None;{'__typename': 'FundingRound', 'id': '472c9dba-1251-4978-9a04-974ea447fbf9', 'fundingType': 'venture'};None;u;None;https://goop.com/;['Media & Entertainment']
ConvertKit;Boise;ID;United States;True;50-200;1;73;0;False;None;None;None;u;None;https://convertkit.com/;['Software']
Globe Telecom;Taguig;None;Philippines;True;5000-10000;3;23;0;False;None;None;None;u;None;https://www.globe.com.ph/;['Telecommunications']
Elementor;Ramat Gan;Tel Aviv District;Israel;True;200-500;2;20;0;False;None;{'__typename': 'FundingRound', 'id': 'e454a1ec-de47-485c-912f-1847d94173f1', 'fundingType': 'venture'};None;u;None;https://elementor.com/;['Internet']
Ahmad Zaki Resources;Kuala Lumpur;None;Malaysia;True;1000-5000;1;21;0;False;None;None;None;u;established;https://www.azrb.com/;['Construction']
The Economist;London;Greater London;United Kingdom;True;1000-5000;27;25;0;False;None;None;None;u;None;https://www.economistgroup.com/;['Publishing']
GoDaddy;Scottsdale;AZ;United States;True;50-200;108;63;0;False;None;None;None;u;None;https://www.godaddy.com/;['Internet']
Ooredoo Group;Doha;Doha;Qatar;True;>10000;4;24;0;False;None;None;None;u;None;http://www.ooredoo.com;['Telecommunications']
Zepto;Parel;None;India;True;50-200;0;3;0;False;None;{'__typename': 'FundingRound', 'id': '90cddc71-431b-4233-b9c6-1d660c9aac19', 'fundingType': 'series_d'};None;u;None;http://zeptonow.com;['Consumer Goods']
King Power;Bangkok;Bangkok;Thailand;True;50-200;3;11;0;False;None;None;None;u;None;https://www.kingpower.com/;['Travel & Leisure']
JCB;London;None;United Kingdom;True;>10000;4;9;0;False;None;None;None;u;established;https://www.jcb.com/;['Construction']
IHG;Denham;England;United Kingdom;True;>10000;30;22;0;False;None;None;None;u;None;http://ihg.com;['Travel & Leisure']
Penn State Health;;PA;United States;True;5000-10000;0;31;0;False;None;None;None;u;None;http://pennstatehealth.org;['Hospital']
MakeMyTrip.com;Gurugram;Haryana;India;True;1000-5000;5;13;0;False;None;{'__typename': 'FundingRound', 'id': '8120b131-889e-471a-adee-c9bc4b185be4', 'fundingType': 'post_ipo_debt'};None;u;None;http://makemytrip.com;['Travel & Leisure']
Robi Axiata Limited;Dhaka;Dhaka Division;Bangladesh;True;1000-5000;1;2;0;False;None;{'__typename': 'FundingRound', 'id': '6133b060-ad4b-420a-87d8-beb9ddddece5', 'fundingType': 'corporate_round'};None;u;None;http://robi.com.bd;['Telecommunications']
HES Facilities Management;Knoxville;TN;United States;True;1000-5000;0;32;0;False;None;None;None;u;None;https://www.hesfacilities.com/;['Property Maintenance']
Ra;Miami;FL;United States;True;1-10;2;1;0;False;None;None;None;u;startup;None;[]
Bata India;Gurgaon;None;India;True;5000-10000;0;10;0;False;None;None;None;u;None;https://www.bata.in/;['Apparel & Fashion']
Buffalo Bills;Orchard Park;NY;United States;True;200-500;4;253;0;False;None;None;None;u;None;https://www.buffalobills.com/;['Sports']
Genel Energy;;England;United Kingdom;True;200-500;1;16;0;False;None;None;None;u;None;http://genelenergy.com;['Energy']
Ameren;St. Louis;MO;United States;True;5000-10000;6;24;0;False;None;None;None;u;None;http://www.ameren.com;['Utilities']
Vimeo;New York;NY;United States;True;1000-5000;29;39;0;False;None;{'__typename': 'FundingRound', 'id': '0b0f3d10-b3ec-4031-9e74-808d6b510128', 'fundingType': 'private_equity'};None;u;established;http://vimeo.com;['Internet']
Mirati Therapeutics;San Diego;CA;United States;True;200-500;2;25;0;False;None;{'__typename': 'FundingRound', 'id': 'af9a9179-e839-4774-885b-e3b1ac9b1330', 'fundingType': 'post_ipo_equity'};None;u;None;http://mirati.com;['Biotechnology']
Vinci;Rueil-Malmaison;Île-de-France;France;True;>10000;15;31;0;False;None;None;None;u;None;https://www.vinci.com/;['Construction']
Brunswick Group;London;Greater London;United Kingdom;True;1000-5000;21;191;0;False;None;None;None;u;established;http://brunswickgroup.com;['Marketing']
BairesDev;Campbell;CA;United States;True;500-1000;17;35;0;False;None;None;None;u;established;https://www.bairesdev.com/;['Software']
Boys & Girls Club of Elgin;None;None;None;None;200-500;6;279;0;False;None;None;None;u;other;https://www.bgcelgin.org/;['Non Profit']
Aegion;Chesterfield;MO;United States;True;5000-10000;2;52;0;False;None;None;None;u;None;https://www.aegion.com/;['Construction']
Auditor-General of South Africa;Pretoria;GP;South Africa;True;1000-5000;0;12;0;False;None;None;None;u;None;http://www.agsa.co.za;['Finance']
Tanzua Group;Dar es Salaam;Dar es Salam;Tanzania;True;50-200;4;9;0;False;None;None;None;b;startup;https://tanzua.com;['Agriculture & Farming', 'Construction', 'E-Commerce', 'Education', 'Finance', 'Food & Beverage', 'Freight', 'Health Care', 'Logistics & Supply Chain', 'Media & Entertainment', 'Technology']
TOMS;Los Angeles;CA;United States;True;500-1000;1;15;0;False;None;{'__typename': 'FundingRound', 'id': 'd9fe6190-cd0d-4d50-a7a8-b8ef60e837e4', 'fundingType': 'seed'};None;u;None;https://www.toms.com/;['Retail']
Chainalysis;New York;NY;United States;True;500-1000;9;20;0;False;None;{'__typename': 'FundingRound', 'id': '0882fb4b-afe0-4cf2-847d-d1858f2675ca', 'fundingType': 'series_f'};None;u;startup;https://chainalysis.com;['Blockchain', 'Cryptocurrency', 'Finance', 'Information Technology', 'Software']
KEO International Consultants;Safat;None;Kuwait;True;1000-5000;1;32;0;False;None;None;None;u;None;https://www.keoic.com/;['Construction']
AppHarvest;Morehead;KY;United States;True;200-500;4;14;0;False;None;None;None;u;None;http://appharvest.com;['Agriculture & Farming']
DEXGame AG;None;None;None;None;10-50;14;36;0;False;None;None;None;b;startup;https://dexgame.swiss;['3D Technology', 'Apps', 'AR/VR', 'Art', 'Blockchain', 'Consumer Services', 'Consumer Software', 'Crowdfunding', 'Cryptocurrency', 'E-Commerce', 'Engineering', 'Events', 'Finance', 'FinTech', 'Incubators', 'Investment Management', 'Mobile', 'Software', 'Software Engineering', 'Sports', 'Streaming', 'Technology', 'Venture Capital', 'Video Games', 'Web Development']
GEODIS;Levallois-Perret;IDF;France;True;>10000;3;26;0;False;None;None;None;u;other;http://geodis.com;['Logistics & Supply Chain']
Datavant;San Francisco;CA;United States;True;50-200;9;45;0;False;None;{'__typename': 'FundingRound', 'id': 'f697c00d-8284-4e59-aaf6-f074aca459b7', 'fundingType': 'series_b'};None;u;startup;https://datavant.com/;['Information Technology']
Wonder;New York;NY;United States;True;500-1000;0;16;0;False;None;{'__typename': 'FundingRound', 'id': '7b4422ad-1dad-4e65-8687-4208f19e0ac7', 'fundingType': 'series_b'};None;u;None;https://www.wonder.com;['Food & Beverage']
FLSmidth;København;None;Denmark;True;>10000;18;21;0;False;None;None;None;u;other;http://flsmidth.com;['Construction']
University of Virginia;Charlottesville;VA;United States;True;>10000;48;81;0;False;None;None;None;u;other;https://www.virginia.edu/;['Higher Education']
Wyndham Destinations;Orlando;FL;United States;True;>10000;8;16;0;False;None;None;None;u;None;http://wyndhamdestinations.com;['Hotels & Hospitality']
E*Trade Financial;New York;NY;United States;True;>10000;40;27;0;False;None;None;None;u;None;https://us.etrade.com/;['Finance']
Illumina;San Diego;CA;United States;True;5000-10000;57;27;0;False;None;None;None;u;established;https://www.illumina.com/;['Biotechnology']
StarHub;Singapore;None;Singapore;True;1000-5000;9;19;0;False;None;None;None;u;None;http://starhub.com;['Telecommunications']
MSD Partners;New York;NY;United States;True;50-200;0;146;0;False;None;None;None;u;None;http://msdpartners.com;['Finance']
Bank of China;;None;China;True;>10000;2;19;0;False;None;None;None;u;None;https://www.boc.cn/;['Banking']
M&R Plumbing;None;None;None;None;50-200;5;81;0;False;None;None;None;u;established;None;[]
Ingram Micro;Irvine;CA;United States;True;>10000;34;28;0;False;None;None;None;u;established;http://www.ingrammicro.com;['Information Technology']
Safe Roots Investments;San Francisco;CA;United States;True;10-50;1;15;0;False;None;None;None;u;startup;http://saferootsinvestments.com;['Real Estate']
WESCO International;Pittsburgh;PA;United States;True;>10000;8;17;0;False;None;None;None;u;None;http://wesco.com;['Manufacturing']
Portland Trail Blazers;Portland;OR;United States;True;500-1000;4;27;0;False;None;None;None;u;None;http://trailblazers.com;['Sports']
Madison Group;Nairobi;Nairobi City;Kenya;True;200-500;1;30;0;False;None;None;None;u;None;https://www.madison.co.ke/;['Insurance']
Värde Partners;Minneapolis;MN;United States;True;200-500;0;68;0;False;None;None;None;u;None;https://varde.com/;['Finance']
Saint Louis University;Baguio;CAR;Philippines;True;1000-5000;0;33;0;False;None;None;None;u;None;https://www.slu.edu.ph/;['Education']
Ancestry;Lehi;UT;United States;True;1000-5000;29;29;0;False;None;{'__typename': 'FundingRound', 'id': '65894fb9-fb61-425f-a7d9-7dcb4bf2a26f', 'fundingType': 'post_ipo_equity'};None;u;None;http://ancestry.com;['Internet']
Wix;Tel Aviv-Yafo;Tel Aviv District;Israel;True;1000-5000;65;28;0;False;None;{'__typename': 'FundingRound', 'id': 'fc9e97b2-f978-45dd-8794-2b761e6b4682', 'fundingType': 'series_d'};None;u;established;https://www.wix.com/;['Internet']
Criteo;;IDF;France;True;1000-5000;30;32;0;False;None;{'__typename': 'FundingRound', 'id': 'd3477ee7-f986-49cf-98c4-d3680958d03c', 'fundingType': 'secondary_market'};None;u;None;http://criteo.com;['Marketing']
AiTrillion;Claymont;DE;United States;True;50-200;44;36;0;False;None;{'__typename': 'FundingRound', 'id': '933fd6ea-d2f1-4b5d-9c67-323b3267446d', 'fundingType': 'seed'};None;b;startup;https://www.aitrillion.com;['Business Intelligence', 'E-Commerce', 'Enterprise Software', 'Information Technology', 'Internet', 'Software', 'Technology']
William Hill;;England;United Kingdom;True;>10000;15;20;0;False;None;None;None;u;None;https://www.williamhill.com/;['Gambling']
HERE Technologies;Chicago;IL;United States;True;5000-10000;38;42;0;False;None;None;None;u;established;https://www.here.com/;['Information Technology']
Kemper;Chicago;IL;United States;True;5000-10000;5;20;0;False;None;None;None;u;None;http://www.kemper.com/;['Insurance']
Sequoia Heritage Fund;Menlo Park;CA;United States;True;10-50;0;15;0;False;None;None;None;u;None;https://www.schf.com/heritage/;['Investment Management']
Kohlberg & Company;Mount Kisco;NY;United States;True;50-200;0;85;0;False;None;None;None;u;None;http://kohlberg.com;['Venture Capital']
Neiman Marcus Group;Dallas;TX;United States;True;>10000;23;25;0;False;None;{'__typename': 'FundingRound', 'id': '3dbb154c-1867-4379-8294-76169f0b6798', 'fundingType': 'venture'};None;u;established;https://www.neimanmarcusgroup.com/;['Apps', 'Computing', 'E-Commerce', 'Software']
Houston Zoo;Houston;TX;United States;True;200-500;0;40;0;False;None;None;None;u;None;https://www.houstonzoo.org/;['Museums']
Hearst;New York;NY;United States;True;50-200;40;70;0;False;None;None;None;u;established;http://www.hearst.com/;['Media & Entertainment']
Xero;Wellington;Wellington;New Zealand;True;1000-5000;32;27;0;False;None;{'__typename': 'FundingRound', 'id': '56953404-2c52-41a1-bd46-c87288ed968c', 'fundingType': 'post_ipo_debt'};None;u;established;http://xero.com;['Information Technology']
StockX;Detroit;MI;United States;True;1000-5000;10;15;0;False;None;{'__typename': 'FundingRound', 'id': 'f3978731-5558-473c-98ee-6e20da0c96cc', 'fundingType': 'series_e'};None;u;None;https://stockx.com/;['Consumer', 'Internet']
Quantum Energy Partners;Houston;TX;United States;True;50-200;0;29;0;False;None;None;None;u;None;http://quantumep.com;['Energy']
Ferguson Enterprises;Newport News;VA;United States;True;>10000;4;20;0;False;None;None;None;u;None;https://www.ferguson.com/;['Logistics & Supply Chain']
Beximco Pharma;Dhaka;Dhaka Division;Bangladesh;True;1000-5000;3;10;0;False;None;None;None;u;None;https://www.beximcopharma.com;['Pharmaceutical']
Q2;Austin;TX;United States;True;1000-5000;8;25;0;False;None;None;None;u;established;https://www.q2.com/;['Internet']
Viking Global Investors;Greenwich;CT;United States;True;200-500;1;28;0;False;None;None;None;u;None;https://www.vikingglobal.com/;['Finance']
Ryanair;Swords;County Dublin;Ireland;True;>10000;4;10;0;False;None;None;None;u;None;http://ryanair.com;['Aviation & Aerospace']
Vicarious;Union City;CA;United States;True;50-200;10;91;0;False;None;{'__typename': 'FundingRound', 'id': '307fc581-453b-4f1e-8f8c-36a23b50a227', 'fundingType': 'venture'};None;u;startup;http://vicarious.com;['AI/ML', 'Analytics', 'Automation', 'Information Technology', 'Computer Hardware']
Valcon;Utrecht;UT;Netherlands;True;500-1000;25;41;0;False;None;{'__typename': 'FundingRound', 'id': 'a60b628e-7e4f-46cb-aebd-d1d807b15683', 'fundingType': 'angel'};None;u;None;https://valcon.com/;['Consulting']
Pento;Copenhagen;None;Denmark;True;50-200;14;71;0;False;None;{'__typename': 'FundingRound', 'id': '13c9486b-18c0-4438-a273-40906d8487af', 'fundingType': 'series_b'};None;b;None;https://www.pento.io;['Finance']
UCLA;Los Angeles;CA;United States;True;>10000;20;43;0;False;None;{'__typename': 'FundingRound', 'id': '52ae4ac9-3f24-4f28-a8fa-c61077dfa23f', 'fundingType': 'grant'};None;u;None;https://www.ucla.edu/;['Higher Education']
Hilti;;Schaan;Liechtenstein;True;>10000;11;7;0;False;None;None;None;u;None;https://www.hilti.com/;['Construction']
NBN;Melbourne;VIC;Australia;True;5000-10000;15;23;0;False;None;None;None;u;established;https://www.nbnco.com.au/;['Telecommunications']
Grafana Labs;New York;NY;United States;True;500-1000;137;265;0;False;None;{'__typename': 'FundingRound', 'id': 'ea81d7f5-f36d-4b70-b40b-d6f1553f1270', 'fundingType': 'series_d'};None;u;startup;http://grafana.com;['Analytics', 'Internet']
MD Anderson Cancer Center;Houston;TX;United States;True;>10000;19;35;0;False;None;None;None;u;None;https://www.mdanderson.org/;['Hospital']
Ginkgo Bioworks;Boston;MA;United States;True;500-1000;3;33;0;False;None;{'__typename': 'FundingRound', 'id': '3993a878-7da2-492d-a4b4-968683256440', 'fundingType': 'post_ipo_equity'};None;u;None;http://ginkgobioworks.com;['Biotechnology', 'Education']
NetJets;Columbus;OH;United States;True;5000-10000;8;7;0;False;None;None;None;u;None;https://www.netjets.com/;['Aviation & Aerospace']
Bjarke Ingels Group;Copenhagen;None;Denmark;True;500-1000;12;741;0;False;None;None;None;u;None;http://big.dk;['Architecture']
Cabrillo College;Aptos;CA;United States;True;200-500;0;173;0;False;None;None;None;u;None;https://www.cabrillo.edu/;['Higher Education']
American Standard;Piscataway;NJ;United States;True;5000-10000;2;18;0;False;None;None;None;u;None;http://americanstandard.com;['Consumer Goods']
Jacobs Douwe Egberts;Amsterdam;NH;Netherlands;True;>10000;6;9;0;False;None;None;None;u;None;https://www.jacobsdouweegberts.com/;['Food & Beverage']
Pizza 4P's;;Da Nang;Vietnam;True;1000-5000;1;3;0;False;None;None;None;u;None;http://pizza4ps.com;['Restaurants']
Samancor Chrome;Sandton;GP;South Africa;True;5000-10000;1;17;0;False;None;None;None;u;None;https://samancorcr.com/;['Mining']
Dataminr;New York;NY;United States;True;500-1000;26;40;0;False;None;{'__typename': 'FundingRound', 'id': '3eb46d44-436b-410d-aca0-cd7f50b73947', 'fundingType': 'series_f'};None;u;established;https://www.dataminr.com/;['Internet']
NBN;Melbourne;VIC;Australia;True;5000-10000;15;23;0;False;None;None;None;u;established;https://www.nbnco.com.au/;['Telecommunications']
Box;Redwood City;CA;United States;True;1000-5000;139;58;0;False;None;{'__typename': 'FundingRound', 'id': 'beb0484f-8e19-48d2-9ecc-57fd81811c10', 'fundingType': 'post_ipo_equity'};None;u;established;https://www.box.com/;['Internet']
Arceus X;None;None;None;None;1-10;2;1;0;False;None;None;None;u;established;https://arceusx.com/;['Media & Entertainment']
One Medical;San Francisco;CA;United States;True;1000-5000;29;37;0;False;None;{'__typename': 'FundingRound', 'id': '3c8217b0-236d-421a-8492-e0f5ed9dfd0d', 'fundingType': 'secondary_market'};None;u;None;http://www.onemedical.com;['Hospital']
Credit Karma;San Francisco;CA;United States;True;1000-5000;27;10;0;False;None;{'__typename': 'FundingRound', 'id': '2644a3b3-2fa1-4db7-b3de-750f6bb80a85', 'fundingType': 'secondary_market'};None;u;None;https://www.creditkarma.com/;['Finance']
Syngene International;Bengaluru;KA;India;True;5000-10000;11;27;0;False;None;None;None;u;None;https://syngeneintl.com/;['Research']
VaynerMedia;New York;NY;United States;True;500-1000;16;18;0;False;None;None;None;u;None;http://vaynermedia.com;['Marketing']
CMA CGM;Marseille;Provence-Alpes-Côte d'Azur;France;True;>10000;8;21;0;False;None;None;None;u;None;https://www.cma-cgm.com/;['Marine']
Sabre;Southlake;TX;United States;True;5000-10000;39;28;0;False;None;None;None;u;established;https://www.sabre.com/;['Information Technology']
Nuvoco Vistas;Mumbai;MH;India;True;1000-5000;0;14;0;False;None;None;None;u;None;https://nuvoco.in/;['Building Supplies']
Agnico Eagle;Toronto;Ontario;Canada;True;5000-10000;8;40;0;False;None;None;None;u;None;http://agnicoeagle.com;['Mining']
National Grid;Warwick;England;United Kingdom;True;>10000;36;24;0;False;None;None;None;u;established;https://www.nationalgrid.com/;['Utilities']
Tractor Supply Company;Brentwood;TN;United States;True;>10000;24;21;0;False;None;None;None;u;established;https://www.tractorsupply.com/;['Retail']
Grainger;Lake Forest;IL;United States;True;>10000;65;39;0;False;None;None;None;u;established;https://www.grainger.com/;['Commercial']
Darden Restaurants;Orlando;FL;United States;True;>10000;18;43;0;False;None;None;None;u;None;https://darden.com/;['Restaurants']
Waitrose & Partners;Bracknell;England;United Kingdom;True;>10000;7;5;0;False;None;None;None;u;None;https://www.waitrose.com/;['Retail']
